id,product_name,region,sales_amount,date,quantity,category,customer_id,profit
21432,Keyboard,north ,4617.29,1/23/2026,2,Furniture,C1186,1189.1
28081,Keyboard,North,2937.18,6/26/2024,3,Office Supplies,C1012,449.75
43957,Smartwatch,West,2885.06,11/2/2025,2,Furniture,C1496,948.18
12578,Headphones,West,718.24,10/3/2025,4,Accessories,C1426,219.63
1013,Tablet,north ,262.7,5/22/2025,5,Accessories,C1281,28.35
24266,Mouse,north ,1989.49,11/26/2024,1,Electronics,C1326,564.7
32686,Tablet,Central,5511.3,7/20/2024,1,Clothing,C1480,1606.57
16712,Tablet,Central,1080.94,6/5/2024,3,Clothing,C1190,288.72
42443,Monitor,Central,2925.71,11/23/2024,5,Clothing,C1182,991.33
44613,Laptop,,5125.21,12/28/2024,4,Accessories,C1274,967.56
28705,Smartwatch,east,2994.4,2/11/2026,3,Clothing,C1473,403.56
45524,Mobile,East,3401.61,11/8/2025,4,Clothing,C1466,921.04
34572,Camera,east,5872.04,6/19/2025,5,Clothing,C1134,998.04
12152,Mouse,,2142.98,5/28/2026,3,Furniture,C1278,381.15
17906,Headphones,West ,2606.79,3/11/2024,2,Electronics,C1295,398.36
13168,Camera,West,4451.82,3/6/2024,4,Electronics,C1460,887.51
46276,Printer,West ,2224.53,3/30/2026,2,Accessories,C1108,303.81
26300,Headphones,,4059.67,11/21/2024,1,Accessories,C1039,1192.49
19372,Camera,East,3874.44,8/21/2025,1,Accessories,C1298,419.8
21553,Monitor,East,4490.23,4/18/2025,3,Accessories,C1495,694.53
49407,Camera, SOUTH,2640.08,4/23/2024,5,Electronics,C1235,877.33
31177,Mouse,Central,3010.75,10/29/2025,3,Office Supplies,C1374,504.92
8551,Smartwatch,East,3504.69,,2,Clothing,C1483,549.95
2610,Mouse,North,3889.69,,1,Accessories,C1478,598.99
15246,Mouse,South,4963.78,2/11/2024,2,Accessories,C1272,628.12
11437,Printer,West ,4800.35,7/26/2025,3,Furniture,C1437,895.49
20335,Headphones, SOUTH,2975.62,7/24/2025,4,Accessories,C1259,774.87
19992,Laptop,,1835.89,6/24/2025,3,Clothing,C1499,510.27
42557,Printer,north ,1400.03,2/6/2025,4,Electronics,C1046,448.18
11399,Laptop,north ,3297.06,7/3/2024,1,Clothing,C1151,1126.99
42307,Keyboard,East,236.86,1/28/2024,4,Furniture,C1305,26.93
11753,Keyboard,east,1064.37,1/19/2026,3,Accessories,C1329,267.3
49422,Smartwatch,Central,3483.68,3/17/2025,4,Clothing,C1478,486.26
24758,Mouse,North,240.98,8/9/2025,5,Electronics,C1481,40.27
7018,Mouse,,1626.74,2/15/2025,4,Office Supplies,C1331,400.63
24638,Keyboard, SOUTH,3203.17,11/13/2023,5,Office Supplies,C1213,411.23
31668,Mouse,Central,1681.12,5/28/2025,1,Clothing,C1474,469.62
42396,Laptop,West,1829.18,4/21/2024,5,Accessories,C1135,591.45
7900,Printer,West ,1657.17,,3,Electronics,C1012,199.83
24814,Laptop,east,931.87,8/27/2024,1,Clothing,C1300,176.1
1067,Monitor,,3654.9,9/22/2025,3,Electronics,C1114,1046.16
15434,Smartwatch,North,5198.44,4/10/2025,4,Electronics,C1394,1244.9
6624,Camera,,2753.69,3/24/2024,5,Office Supplies,C1364,803.83
8474,Headphones,West ,2779.39,,5,Electronics,C1204,661.54
18891,Smartwatch,East,1064.57,9/27/2025,5,Accessories,C1204,302.48
29148,Monitor,east,539.21,10/3/2024,2,Clothing,C1427,181.64
22542,Printer,East,3202.93,8/27/2024,3,Clothing,C1086,920.6
15407,Camera,East,1273.63,3/13/2025,2,Office Supplies,C1024,309.88
27964,Keyboard, SOUTH,1366.47,4/27/2025,5,Office Supplies,C1375,256.7
10675,Smartwatch,east,4912.29,8/8/2025,1,Office Supplies,C1461,1218.38
30454,Smartwatch,north ,2002.02,12/5/2024,2,Accessories,C1496,521.66
44827,Keyboard,east,2296.29,11/18/2024,1,Clothing,C1145,313.88
3899,Headphones,North,4976.83,,5,Accessories,C1300,1461.28
39034,Headphones,South,2356.98,11/4/2024,5,Electronics,C1208,421.51
9048,Headphones,,2290.51,6/3/2025,4,Office Supplies,C1401,469.48
9386,Camera,east,3751.3,11/18/2024,3,Accessories,C1316,913.33
33039,Tablet,east,4700.95,5/16/2025,4,Clothing,C1306,586.55
6469,Monitor,West ,1470.75,10/12/2024,5,Accessories,C1095,405.21
29584,Monitor,East,-4640.82,12/23/2025,1,Office Supplies,C1425,-519.53
26255,Mouse,,3031.45,8/13/2025,5,Office Supplies,C1385,862.93
48840,Headphones,,2402.64,6/4/2024,1,Office Supplies,C1241,828.27
13661,Printer,East,1242.5,9/24/2024,5,Clothing,C1034,262.59
8917,Printer,South,2193.65,8/4/2025,4,Office Supplies,C1267,333.19
38209,Printer,South,3818.19,4/9/2026,2,Accessories,C1275,982.01
5542,Mouse, SOUTH,414.94,1/27/2026,3,Clothing,C1208,51.12
15860,Camera,East,1217.61,8/4/2024,3,Furniture,C1147,175.19
27416,Mouse,,2446.58,3/31/2025,5,Accessories,C1125,805.19
49512,Tablet,East,1517.09,9/15/2024,5,Office Supplies,C1401,217.57
40522,Printer,West ,5043.81,7/20/2025,5,Furniture,C1012,562.99
5327,Mobile,Central,698.13,8/23/2025,4,Office Supplies,C1303,163.2
115,Monitor,Central,3779.48,10/6/2024,4,Clothing,C1188,894.05
25788,Headphones,East,1419.77,5/31/2024,2,Electronics,C1484,292.26
34201,Keyboard,West,2116.28,12/5/2024,1,Clothing,C1106,375.64
19854,Mobile,West,2069.1,12/11/2024,1,Clothing,C1193,477.8
19126,Tablet,east,1050.92,4/4/2024,2,Office Supplies,C1039,116.88
22827,Keyboard,east,935.18,12/13/2024,3,Clothing,C1368,173.5
29791,Mobile,,4000.11,10/18/2024,5,Office Supplies,C1084,689.25
11560,Camera,South,1073.72,,5,Accessories,C1003,136.2
12136,Monitor,West,2655.44,12/20/2025,3,Clothing,C1066,299.64
36606,Keyboard,Central,2977.55,3/21/2024,3,Accessories,C1290,1015.83
24252,Smartwatch, SOUTH,1515.3,8/7/2024,4,Accessories,C1406,206.6
214,Headphones,Central,1595.39,6/11/2024,3,Electronics,C1460,495.69
28799,Printer,East,407.48,10/9/2025,5,Furniture,C1210,41.36
31261,,Central,2899.17,10/15/2025,5,Electronics,C1100,529.52
24535,Mobile,Central,3231.51,2/22/2026,5,Furniture,C1130,699.5
41343,Tablet,South,916.91,4/7/2024,5,Accessories,C1272,293.66
24334,Keyboard,West ,944.5,9/4/2025,5,Office Supplies,C1172,225.87
36479,Laptop,,1256.46,2/19/2025,5,Clothing,C1437,278.31
73,Monitor,West ,734.83,2/27/2025,5,Accessories,C1430,172.08
7458,Printer, SOUTH,4626.49,,5,Electronics,C1246,1494.19
17029,Keyboard,Central,4831.38,2/19/2025,2,Furniture,C1190,1421.61
17542,Printer,North,1240.96,2/19/2025,5,Office Supplies,C1272,431.17
47663,Monitor,,4403,8/7/2024,3,Clothing,C1179,526.2
21130,Headphones,East,1621.22,1/2/2025,2,Office Supplies,C1187,333.07
18480,Tablet,,2278.76,8/20/2025,1,Electronics,C1090,579.59
12554,Mouse,east,644.04,1/30/2025,2,Furniture,C1284,97.02
4188,Smartwatch, SOUTH,1698.09,,2,Furniture,C1417,294.22
11394,Keyboard,north ,301.74,,1,Electronics,C1085,103.07
4968,Monitor, SOUTH,2771.06,10/20/2025,2,Clothing,C1456,798.54
6139,,West ,849.3,9/12/2024,5,Electronics,C1349,137.9
15370,Smartwatch, SOUTH,4333.52,12/31/2025,2,Clothing,C1362,1459.73
1993,Monitor, SOUTH,2032.81,10/28/2024,2,Clothing,C1157,695.55
41932,Tablet,Central,1133.23,9/6/2025,1,Office Supplies,C1009,221.9
15205,Monitor,West,4424.54,3/15/2026,1,Accessories,C1274,930.82
32135,Headphones,South,2654.95,7/22/2025,4,Accessories,C1294,737.39
5193,Keyboard,East,2033.43,1/30/2026,2,Office Supplies,C1352,363.85
2807,Keyboard,north ,277.15,7/10/2024,2,Furniture,C1090,57.42
3988,Monitor,South,1630.98,3/15/2025,3,Furniture,C1466,409.41
5152,Camera, SOUTH,270.2,9/28/2025,5,Electronics,C1454,28.05
21441,Smartwatch,east,1149.07,5/2/2025,2,Accessories,C1312,399.98
14066,,,2403.17,11/4/2025,4,Clothing,C1457,603.44
20029,Mouse,north ,3808.18,11/24/2025,2,Electronics,C1083,971.63
28176,Mouse,West ,3187.76,4/1/2025,2,Furniture,C1283,643.18
17954,Laptop,,2206.62,11/24/2024,4,Furniture,C1260,447.96
42979,Headphones, SOUTH,4471.16,9/23/2025,5,Accessories,C1327,1228.89
21986,Camera,North,1155.91,2/3/2025,3,Clothing,C1015,141.03
1816,Camera,South,1651.14,12/3/2024,5,Accessories,C1373,545.98
1228,Camera,East,3217.29,2/15/2026,3,Clothing,C1219,386.84
27881,Laptop,East,4803.59,2/4/2025,5,Furniture,C1331,774.84
1255,Headphones,West ,2098.5,8/15/2025,5,Office Supplies,C1078,623.98
6859,Mouse,Central,3527.92,2/23/2026,4,Electronics,C1425,1180.4
48057,,east,1162.26,7/20/2024,5,Furniture,C1111,129.28
41444,Mouse,,4417.55,9/20/2025,2,Electronics,C1158,1489.81
34501,Tablet,West,4090.58,2/9/2025,2,Electronics,C1236,878.96
41102,Smartwatch,,2164.5,2/24/2024,3,Furniture,C1038,256.82
23106,Smartwatch, SOUTH,3201.42,1/26/2026,4,Office Supplies,C1060,1045.48
22897,Keyboard,West ,1079.02,5/3/2025,4,Furniture,C1152,132.05
11640,Headphones,north ,4367.59,7/20/2024,1,Office Supplies,C1231,509.27
19654,Laptop,Central,2317.05,11/27/2025,4,Accessories,C1375,684.13
42426,Keyboard,Central,2069.36,2/28/2025,2,Accessories,C1028,284.99
47181,Monitor,Central,3855.76,6/12/2024,2,Furniture,C1318,645.32
24179,Headphones,Central,4612.88,11/6/2025,5,Clothing,C1259,1332.65
33510,Smartwatch,,2144.84,11/18/2025,2,Electronics,C1161,670.36
32270,Keyboard,East,1491.62,5/27/2024,1,Furniture,C1483,260.85
11541,Camera,Central,4981.29,8/11/2025,1,Electronics,C1109,1603.81
28650,Camera,North,1170.05,6/17/2024,3,Electronics,C1495,248.87
14395,Camera,West ,2057.32,4/4/2025,3,Electronics,C1491,211.64
14663,Camera,South,2285.71,4/13/2026,4,Furniture,C1043,690.04
9287,Tablet,West,4545.27,5/29/2025,4,Accessories,C1206,947.61
8831,Mobile,East,1331.42,7/13/2024,1,Clothing,C1221,238.95
30581,Printer,West,327.1,3/15/2025,5,Clothing,C1012,41.99
31020,Headphones,South,1286.14,3/7/2024,4,Electronics,C1218,440.78
48359,Headphones,East,3810.55,8/21/2025,2,Accessories,C1172,413.16
24286,Headphones,east,3301.36,8/8/2025,4,Accessories,C1333,552.36
10605,Headphones,North,1516.91,,4,Office Supplies,C1229,314.04
1947,Monitor,,2841.86,10/21/2025,5,Electronics,C1260,741.37
47136,Mouse,north ,2045.45,7/20/2024,4,Accessories,C1398,618.05
32062,Smartwatch,east,6504.87,3/16/2026,5,Accessories,C1076,1565.19
46333,Keyboard,West ,1154.8,8/10/2025,3,Accessories,C1132,164.6
3385,Tablet,,1934.2,11/20/2024,1,Accessories,C1268,433.12
20995,Tablet,,6072.95,7/12/2025,4,Furniture,C1348,1855.55
13335,Tablet,South,-2598.47,2/27/2025,3,Furniture,C1358,-658.14
6511,Tablet,West,1522.29,5/13/2024,3,Accessories,C1394,348.1
18711,Mobile,,3636.67,9/6/2025,1,Furniture,C1361,1068.5
48239,Mouse,,1416.1,6/20/2025,4,Accessories,C1081,184.56
20884,Laptop,South,3400.45,11/13/2024,1,Electronics,C1040,1102.17
33096,Tablet,West ,3461.16,11/12/2025,2,Electronics,C1253,584.18
17073,Laptop,North,3177.09,7/30/2024,1,Electronics,C1054,707.97
33838,Monitor,,4660.29,10/14/2025,3,Accessories,C1252,1467.83
14202,Tablet,West ,2767.12,4/12/2024,3,Electronics,C1163,439.48
431,Tablet,east,2547.7,12/9/2025,3,Electronics,C1052,446.28
38750,Smartwatch,West,3040.16,2/27/2025,5,Clothing,C1001,710.24
18143,Mouse,,2833.18,5/3/2025,2,Office Supplies,C1387,658.96
26777,Printer,,677.2,3/31/2025,5,Electronics,C1326,174.62
15479,Monitor,,2029.43,9/2/2024,2,Accessories,C1447,463.74
39200,Laptop,Central,2207.83,7/11/2024,3,Furniture,C1395,509.11
35981,Laptop,North,157.76,12/18/2024,2,Clothing,C1097,37.18
49419,Keyboard,,2028.54,1/15/2026,4,Office Supplies,C1016,620.32
48176,Headphones,East,1537.51,4/20/2024,4,Office Supplies,C1480,511.9
10659,Keyboard,West ,4266.85,1/9/2025,3,Furniture,C1265,591.63
27724,Keyboard,,401.7,6/3/2024,2,Electronics,C1181,85.87
7480,Mobile,North,284.68,,1,Furniture,C1055,54.72
8906,Tablet,east,3809.47,11/6/2024,4,Office Supplies,C1151,759.46
5048,Tablet,West,827.56,12/8/2025,1,Accessories,C1401,231.2
44395,Laptop,,2495.11,1/6/2026,5,Office Supplies,C1242,389.24
11060,Camera,,3736.23,2/5/2025,5,Accessories,C1018,871.85
18914,Mobile,South,1473.95,9/25/2024,3,Office Supplies,C1333,280.54
6365,Camera,east,4752.35,10/6/2025,2,Office Supplies,C1239,970.96
8529,Mouse,,3653.8,,2,Electronics,C1195,969.88
31024,Tablet,South,2303.34,2/15/2026,5,Office Supplies,C1391,288.52
16040,Printer,Central,3072.71,12/29/2024,5,Furniture,C1173,689.83
18521,Tablet,North,1095.49,6/24/2024,1,Clothing,C1368,338.63
41026,Keyboard,east,2809.51,2/27/2026,4,Furniture,C1482,764.88
43264,Tablet,Central,4968.71,11/1/2025,4,Accessories,C1469,1393.57
4541,Printer,,2509.46,12/17/2025,3,Accessories,C1424,470.65
9127,Smartwatch,,4375.1,,3,Accessories,C1249,1445.44
3253,Mobile, SOUTH,2368.29,11/22/2025,3,Office Supplies,C1301,676.3
8409,Headphones,east,1412.21,2/15/2025,1,Electronics,C1013,257.52
6457,Monitor, SOUTH,2915.21,3/22/2024,4,Office Supplies,C1060,480.22
39578,Printer,North,1186.56,11/5/2024,2,Electronics,C1448,193.56
17007,Keyboard,East,347.34,1/26/2024,4,Accessories,C1471,85.25
32851,Mobile,West,5779.38,4/22/2025,4,Furniture,C1155,1171.86
20982,Tablet, SOUTH,2685.98,3/6/2025,3,Office Supplies,C1496,341.71
34242,Keyboard,east,351.69,2/29/2024,3,Accessories,C1319,42.03
31305,Mobile,West,4297.61,1/22/2025,5,Clothing,C1061,865
49051,Smartwatch,Central,4817.15,3/5/2025,1,Clothing,C1107,600.25
26449,Smartwatch,South,5301.16,5/6/2025,5,Accessories,C1264,1539.22
33293,Headphones,South,5690.55,10/24/2025,1,Clothing,C1226,1355.97
43706,Monitor,East,3915.75,4/17/2025,4,Clothing,C1335,1115.27
14281,Camera,West ,137.5,8/12/2024,1,Office Supplies,C1440,37.17
19542,Laptop,West,4649.07,2/27/2025,5,Clothing,C1162,1287.62
41612,Printer,east,1891.79,4/22/2025,4,Clothing,C1173,191.53
23374,Smartwatch,South,3643.72,7/7/2024,5,Electronics,C1243,463.86
23268,Mobile,east,829.19,5/6/2025,5,Furniture,C1330,180.27
40666,Monitor, SOUTH,2952.33,12/22/2024,1,Electronics,C1498,346.88
17471,Monitor,,266.46,1/3/2026,4,Furniture,C1382,28.45
38723,Headphones,East,1207.77,7/25/2025,4,Accessories,C1387,182.57
11103,Smartwatch,West,253.64,7/28/2025,5,Electronics,C1394,38.37
35422,Tablet,West,2114.68,3/7/2025,2,Office Supplies,C1063,239.63
15030,Smartwatch,north ,522.29,7/3/2025,5,Accessories,C1014,157.15
1776,Laptop, SOUTH,4337.88,9/9/2024,2,Accessories,C1478,1104.26
34329,Mouse,Central,4741.78,12/20/2025,4,Furniture,C1401,609.65
46812,Laptop,,302.1,12/25/2023,1,Accessories,C1308,30.37
30750,Laptop, SOUTH,5322.99,12/4/2025,3,Office Supplies,C1039,902.86
37588,Mobile,South,389.99,4/7/2025,1,Accessories,C1369,41.56
3583,Monitor,,4846.08,8/12/2025,4,Clothing,C1497,884.16
40636,Tablet,Central,5328.54,7/9/2024,2,Furniture,C1495,1380.92
41928,Camera,,3823.81,10/22/2025,4,Electronics,C1062,874.42
32831,Headphones,,3401.51,3/5/2026,5,Furniture,C1391,709.98
25600,Tablet,North,3029.71,12/2/2024,4,Electronics,C1493,440.34
1780,Mouse,Central,1359.09,7/5/2025,4,Accessories,C1367,400.13
36419,Printer, SOUTH,3388.08,12/17/2025,3,Office Supplies,C1149,502
11401,Printer,,1861.2,3/10/2024,1,Office Supplies,C1068,439.44
15123,Keyboard,east,799.82,2/15/2025,2,Electronics,C1275,96.67
40882,Camera,,3195.58,3/7/2025,2,Clothing,C1042,1086.05
38039,Camera,North,4456.2,6/8/2024,4,Clothing,C1078,1149.75
47959,Keyboard,South,4572.43,1/23/2024,4,Accessories,C1195,464.53
24042,Smartwatch,West ,1639.67,2/12/2025,4,Clothing,C1077,170.91
27274,Mobile,North,304.79,6/14/2025,5,Accessories,C1189,40.15
1771,Monitor,North,472.79,,4,Furniture,C1458,51.66
28839,Smartwatch,,1314.8,9/8/2025,3,Accessories,C1275,169.33
4227,Smartwatch,,1526.52,8/8/2025,4,Electronics,C1072,422.75
24760,Monitor, SOUTH,1460.42,8/28/2025,2,Accessories,C1489,375.39
49493,Tablet,east,3356.75,8/28/2025,5,Furniture,C1273,1119.64
17936,Laptop,East,181.7,4/8/2024,1,Clothing,C1220,33.74
34911,Monitor,East,2148.63,4/1/2024,1,Office Supplies,C1343,633.07
42489,Mouse,Central,4129.21,8/3/2025,5,Office Supplies,C1175,498.32
41603,Smartwatch,North,325.66,1/16/2024,4,Accessories,C1088,55.74
24271,Monitor, SOUTH,939.31,2/15/2025,3,Accessories,C1421,274.11
723,Printer, SOUTH,2004.65,10/29/2025,1,Furniture,C1210,503.68
9797,Keyboard,East,4568.66,3/15/2025,2,Clothing,C1084,955.66
39726,Camera,,2802.23,7/12/2025,1,Furniture,C1292,722.6
24391,Mouse,east,2175.62,12/4/2024,1,Office Supplies,C1202,496.43
45187,Keyboard,,1179.95,9/19/2024,5,Furniture,C1219,313.55
37199,Tablet,north ,2156.22,3/13/2025,3,Accessories,C1494,368.45
22993,Headphones,north ,1526.31,2/13/2025,4,Clothing,C1044,174.13
45058,Monitor,South,2354.91,3/13/2025,2,Electronics,C1301,490.8
37904,Printer,north ,230.88,8/25/2024,3,Office Supplies,C1351,77.62
15435,Camera,East,249.52,6/3/2025,4,Accessories,C1126,61.78
47444,Headphones,East,241.54,4/4/2026,3,Clothing,C1391,59.48
32781,Mobile,North,2247.22,7/18/2025,5,Furniture,C1120,667.2
47270,Printer, SOUTH,6675.11,5/7/2026,5,Furniture,C1299,1416.73
5908,Keyboard,West,1370.74,2/8/2025,3,Office Supplies,C1169,162.54
14450,Mobile,Central,1367.13,5/21/2025,4,Office Supplies,C1133,238.77
46112,Keyboard,West ,2410.3,7/17/2024,5,Electronics,C1002,253.48
16743,Keyboard,East,480.87,9/29/2024,1,Furniture,C1290,150.43
39825,Tablet,Central,5313.88,4/5/2025,4,Clothing,C1296,1055.81
30506,,South,1029.75,1/15/2026,2,Furniture,C1067,138.09
24666,Smartwatch,east,1927.62,12/1/2024,5,Clothing,C1018,287.23
47901,Keyboard,West,1994.12,3/20/2025,4,Furniture,C1048,632.38
23915,Laptop,South,1186.66,12/28/2025,5,Electronics,C1353,319.32
12414,Smartwatch,Central,4163.19,10/27/2025,3,Clothing,C1478,1170.14
25708,Printer,east,2083.03,3/30/2024,4,Accessories,C1326,556.74
33084,Mouse,Central,858.2,3/23/2025,5,Clothing,C1380,264
15768,Tablet,Central,2905.09,6/5/2024,3,Office Supplies,C1386,748.37
45614,Mobile,South,1970.88,3/13/2024,4,Clothing,C1222,357.59
40110,Smartwatch,North,1294.33,6/23/2024,4,Accessories,C1201,286.35
11812,Tablet,north ,3815.4,8/23/2024,2,Accessories,C1134,1085.96
16573,Monitor,South,865.38,1/22/2026,1,Furniture,C1083,130.93
48217,Monitor,East,2768.98,9/11/2025,5,Furniture,C1100,602.04
35254,Laptop,South,5090.2,4/18/2025,4,Office Supplies,C1438,897.34
10001,Headphones,West ,412.12,1/9/2025,4,Furniture,C1099,94.08
48493,Mouse,east,528.41,7/5/2025,5,Clothing,C1137,136.03
13956,Monitor,Central,4698.76,2/1/2025,2,Office Supplies,C1411,672.09
41673,Keyboard,north ,1610.05,3/24/2025,2,Office Supplies,C1321,432.9
35494,Laptop,east,1914.25,3/17/2026,3,Furniture,C1181,654.25
40262,Smartwatch,,1283.34,11/10/2024,5,Accessories,C1038,309.28
44530,Camera,North,1316.03,4/7/2025,3,Clothing,C1160,248.86
13890,Printer,,4494.92,12/3/2024,2,Accessories,C1400,1501.97
42698,Monitor,South,3778.54,8/2/2025,4,Clothing,C1072,987.21
733,Mouse,,3791.75,,1,Office Supplies,C1292,709.69
42670,Headphones,,5557.15,6/26/2025,2,Clothing,C1257,1686.59
9782,Laptop,Central,4832.17,1/21/2026,5,Electronics,C1049,527.49
42057,Printer, SOUTH,759.81,8/29/2024,2,Furniture,C1290,180.75
46298,Printer,,543.18,8/26/2024,4,Furniture,C1337,92.6
34615,Monitor,,4277.89,5/17/2025,4,Furniture,C1067,1346.45
37398,Mobile,West ,5145.06,1/3/2025,5,Clothing,C1154,1766.82
15394,Keyboard,North,3912.97,1/1/2024,2,Electronics,C1224,1239.32
25753,Tablet,North,1518.82,5/20/2024,3,Accessories,C1075,210.27
47671,Tablet,,3303.39,3/4/2025,5,Office Supplies,C1187,904.83
10950,Smartwatch,South,1031.9,4/15/2025,4,Accessories,C1049,230.27
20343,Tablet,east,994.74,8/5/2024,2,Electronics,C1114,129.55
21413,Mobile,east,854.82,11/18/2024,4,Electronics,C1151,281.66
38977,Smartwatch,East,4271.72,9/29/2024,3,Furniture,C1453,851.79
38734,Printer,north ,2141.41,5/23/2025,5,Office Supplies,C1056,234.07
25597,Tablet,,1126.55,10/21/2025,3,Electronics,C1150,131.21
4714,Tablet, SOUTH,1639.66,11/25/2024,1,Electronics,C1107,445.57
24076,Headphones,east,2798.69,2/13/2025,5,Electronics,C1427,507.91
45388,Monitor,East,4163.96,1/9/2025,4,Office Supplies,C1080,566.91
19386,Camera,east,2624.61,5/16/2024,3,Office Supplies,C1236,880.97
28556,Headphones,east,4169.61,7/29/2025,3,Accessories,C1367,1028.07
43549,Printer,North,3041.14,6/2/2025,2,Office Supplies,C1251,631.05
37309,Keyboard,West ,2290.57,7/3/2024,2,Clothing,C1009,673.61
12305,Laptop, SOUTH,2771.19,8/2/2025,1,Accessories,C1242,533.4
24910,Mobile,,4203.48,3/26/2025,5,Clothing,C1024,1398.61
15194,Tablet,,4813.4,6/15/2025,4,Furniture,C1210,1190.78
758,Mouse,North,2149.43,4/17/2025,4,Furniture,C1370,557.79
11037,Printer, SOUTH,4977.88,6/7/2024,5,Office Supplies,C1436,686.64
21776,Headphones,east,2409.41,7/5/2024,2,Accessories,C1003,581.65
2297,Mouse,North,1646.16,10/1/2025,2,Accessories,C1374,544.49
36377,,,3241.36,9/23/2025,4,Office Supplies,C1279,761.53
16318,Tablet,South,487.22,1/28/2025,3,Office Supplies,C1349,74.88
5150,Mouse,North,-2932.61,8/19/2025,5,Furniture,C1387,-453.77
26244,Laptop,West ,3437.62,12/13/2024,1,Office Supplies,C1106,786.55
42524,Tablet,east,3086.16,6/10/2025,1,Accessories,C1404,322.12
19397,Headphones,West,1903.45,10/23/2025,1,Furniture,C1164,403.75
13001,Monitor,north ,835.8,8/11/2025,5,Electronics,C1457,209.14
37458,Mouse,East,5272.5,3/27/2025,4,Office Supplies,C1034,1081.02
38647,Camera,,1744.37,3/16/2026,2,Furniture,C1172,482.9
22756,Laptop,North,4340.19,4/15/2024,3,Clothing,C1076,953.53
29487,Laptop,east,3059.12,7/15/2025,1,Clothing,C1149,496.77
10455,Laptop,,1024.13,,4,Furniture,C1275,300.53
43173,Smartwatch, SOUTH,2174.1,10/7/2025,5,Clothing,C1399,691.09
19244,Headphones,East,2929.28,1/29/2025,3,Office Supplies,C1060,879.66
21750,Camera,Central,1182.7,6/2/2025,4,Accessories,C1009,204.71
24711,Mobile,Central,2633.43,9/6/2025,2,Accessories,C1435,402.05
35039,Smartwatch, SOUTH,3702.09,10/10/2025,1,Electronics,C1188,395.67
1332,Headphones,South,839.82,4/30/2024,1,Accessories,C1339,224.43
1453,Tablet,West ,1429.8,8/6/2024,1,Electronics,C1179,191.26
49369,Mobile,north ,1683.73,1/31/2026,5,Office Supplies,C1266,279.15
42366,Mouse,Central,3453.07,1/13/2025,4,Office Supplies,C1229,761.37
22824,Laptop,,2911.66,9/24/2025,2,Accessories,C1341,833.64
5502,Tablet,West,1559.54,11/16/2024,3,Furniture,C1440,399.41
14044,Laptop,North,1180.64,1/10/2025,3,Electronics,C1053,392.5
44344,Camera,West ,3910.53,11/25/2025,2,Accessories,C1158,986.94
20137,Headphones,West ,2562.33,9/14/2024,5,Furniture,C1199,838.51
35498,Camera,West,3730.45,5/8/2025,3,Office Supplies,C1078,1002.58
24115,Monitor,West ,850.69,12/30/2024,3,Accessories,C1121,143.49
6119,Camera,West ,1688.72,5/27/2025,2,Clothing,C1203,503.87
40202,Mouse,West ,4557.8,7/2/2025,2,Electronics,C1436,835.04
37321,Smartwatch,north ,2813.87,7/30/2025,3,Accessories,C1174,417.01
23389,Laptop,South,2202.01,12/19/2024,3,Furniture,C1028,688.11
44038,,Central,3451.14,3/16/2025,2,Electronics,C1386,794.69
48860,Mobile,South,2239.56,5/14/2024,2,Furniture,C1470,476.7
12065,Tablet,,1112.43,8/30/2024,4,Electronics,C1272,163.18
30219,Printer,east,3741.37,5/8/2024,1,Electronics,C1314,1002.95
31190,Camera,east,1025.1,12/11/2025,3,Furniture,C1134,307.54
43784,Laptop,Central,2907.93,12/6/2025,4,Furniture,C1005,442.1
30481,Tablet,West ,3802.62,1/30/2026,4,Office Supplies,C1336,1242.79
23000,Mouse,north ,2874.02,4/14/2025,5,Clothing,C1254,961.81
12053,Tablet,East,628.48,7/6/2025,5,Electronics,C1382,181.42
45447,Keyboard,north ,4840.47,9/26/2024,1,Electronics,C1295,1274.86
19696,Mobile,South,3588.89,12/2/2025,4,Accessories,C1218,775.69
328,Camera,South,1774.16,11/18/2024,2,Furniture,C1105,260.56
45626,Mobile,East,3328.84,10/27/2024,2,Electronics,C1361,1121.02
22928,Headphones,,3634.64,4/5/2025,1,Accessories,C1395,567.16
42567,Headphones,Central,5156.36,3/4/2025,2,Office Supplies,C1061,735.47
28925,Keyboard,North,4131.94,7/9/2025,1,Office Supplies,C1332,717.62
5492,Mobile,east,4126.96,5/18/2024,4,Clothing,C1101,663.7
37140,Mobile,north ,3006.39,8/30/2025,3,Clothing,C1174,513.8
18402,Headphones,Central,2739.5,2/3/2024,4,Electronics,C1385,450.99
13414,Tablet,east,2799.3,9/21/2024,5,Office Supplies,C1286,875.62
21711,Monitor,West ,1721.8,2/11/2025,3,Electronics,C1139,211.14
10577,Camera,East,1368.87,,3,Office Supplies,C1361,463.97
15399,Tablet,East,2571.94,11/11/2025,5,Clothing,C1256,307.77
26034,Keyboard,South,1401.39,8/10/2024,2,Accessories,C1029,408.12
33790,Camera,east,4009.87,11/27/2024,3,Furniture,C1339,631.74
43747,Tablet,Central,1106.96,4/3/2025,5,Accessories,C1288,315.67
17496,Smartwatch,,464.14,4/27/2024,1,Furniture,C1238,136.91
15749,Monitor,North,2615.3,1/13/2026,2,Clothing,C1083,764.49
3198,Mobile, SOUTH,2763.41,6/7/2025,5,Furniture,C1250,481.59
